id,name,description,price,stock,category_id,created_at,updated_at,brand,colors,gender,season,source,source_url,style_attrs,tags,colors_clean,season_clean,tags_clean,product_group,text_profile
337,Koyu denim ceket,"Uzun kollu, yakalı ceket. Önü yama cepli, önü metal düğmeli.",10550.0,10,1,2026-03-24 18:30:03.397,2026-04-01 23:10:35.254823,Massimo Dutti,"[""dark blue""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.zara.com/tr/tr/z1975-denim-ceket-p00108022.html?v1=529514684,"{""fit"": ""oversized"", ""style"": [""minimal"", ""daily""], ""length"": ""medium"", ""volume"": ""high"", ""subtype"": [""jacket""], ""material"": ""denim"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""dark-denim"", ""silhouette"": ""straight"", ""product_group"": ""outerwear"", ""layering_level"": ""moderate"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag""]}","[""Outerwear"", ""Jacket"", ""Casual"", ""School"", ""Regular"", ""Denim""]",['dark blue'],"['spring', 'autumn']","['outerwear', 'jacket', 'casual', 'school', 'regular', 'denim']",jacket,"Ürün: Koyu denim ceket. Açıklama: Uzun kollu, yakalı ceket. Önü yama cepli, önü metal düğmeli.. Marka: Massimo Dutti. Renkler: dark blue. Etiketler: outerwear, jacket, casual, school, regular, denim."
339,Kemerli uzun yün karışımlı trençkot,"Yapılı, orta boy kaban. Sivri yakalı, gizli çıtçıt kapamalı ve eğik yan cepler.",17950.0,10,1,2026-03-24 18:30:03.834,2026-04-01 23:10:35.254823,Massimo Dutti,"[""Lead""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/kemerli-uzun-yun-kar%C4%B1s%C4%B1ml%C4%B1-trenckot-l06407634?pelement=56718077,"{""fit"": ""relaxed"", ""style"": [""formal"", ""minimal""], ""length"": ""maxi"", ""volume"": ""high"", ""subtype"": [""coat""], ""material"": ""wool"", ""occasion"": [""daily"", ""office"", ""evening""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""wrap"", ""product_group"": ""outerwear"", ""layering_level"": ""moderate"", ""formality_level"": 4, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag""]}","[""Outerwear"", ""Coat"", ""Casual"", ""Office"", ""Maxi"", ""Belted"", ""Wool""]",['lead'],"['spring', 'autumn']","['outerwear', 'coat', 'casual', 'office', 'maxi', 'belted', 'wool']",coats,"Ürün: Kemerli uzun yün karışımlı trençkot. Açıklama: Yapılı, orta boy kaban. Sivri yakalı, gizli çıtçıt kapamalı ve eğik yan cepler.. Marka: Massimo Dutti. Renkler: lead. Etiketler: outerwear, coat, casual, office, maxi, belted, wool."
319,Düğme detaylı hafif ceket,"Klasik yakalı, tek sıra düğmeli blazer. İki düğme kapamalı. Vatkalı omuz yapısı.",6550.0,10,1,2026-03-24 18:30:00.088,2026-04-01 23:10:15.213154,Massimo Dutti,"[""Lilac""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/dugme-detayl%C4%B1-hafif-ceket-l06791740?pelement=60095732,"{""fit"": ""relaxed"", ""style"": [""smart-casual"", ""minimal""], ""length"": ""mini"", ""volume"": ""medium"", ""subtype"": [""jacket""], ""material"": ""cotton"", ""occasion"": [""daily"", ""evening"", ""weekend""], ""color_tone"": ""warm"", ""silhouette"": ""straight"", ""product_group"": ""outerwear"", ""layering_level"": ""moderate"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag""]}","[""outerwear"", ""jacket"", ""relaxed"", ""smart-casual"", ""cotton"", ""warm""]",['lilac'],"['spring', 'autumn']","['outerwear', 'jacket', 'relaxed', 'smart-casual', 'cotton', 'warm']",jacket,"Ürün: Düğme detaylı hafif ceket. Açıklama: Klasik yakalı, tek sıra düğmeli blazer. İki düğme kapamalı. Vatkalı omuz yapısı.. Marka: Massimo Dutti. Renkler: lilac. Etiketler: outerwear, jacket, relaxed, smart-casual, cotton, warm."
762,Kovboy deri çizme,"Düz deriden Derby ayakkabı. Klasik yuvarlak burun, deri astar ve kauçuk taban.",5990.0,10,15,2026-03-25 08:56:38.715,2026-04-01 23:52:54.36798,Zara,"[""Brown""]",female,"[""winter"", ""autumn""]",N,https://www.zara.com/tr/tr/kovboy-deri-cizme-p13003710.html,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""not_applicable"", ""volume"": ""low"", ""subtype"": [""flat-shoes""], ""material"": ""leather"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""not_applicable"", ""product_group"": ""shoes"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""lower"", ""dress"", ""bag"", ""accessory""]}","[""Shoes"", ""Boots"", ""Casual"", ""Leather"", ""Textured""]",['brown'],"['winter', 'autumn']","['shoes', 'boots', 'casual', 'leather', 'textured']",boots,"Ürün: Kovboy deri çizme. Açıklama: Düz deriden Derby ayakkabı. Klasik yuvarlak burun, deri astar ve kauçuk taban.. Marka: Zara. Renkler: brown. Etiketler: shoes, boots, casual, leather, textured."
641,Süet deri bucket çanta,Stüktürel omuz çantası. Mıknatıslı kapaklı kapama. İçte fermuarlı cep ve kart bölmeleri.,11950.0,10,10,2026-03-25 07:52:12.349,2026-04-01 23:38:57.514392,Massimo Dutti,"[""Vison""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/suet-deri-bucket-canta-l06903630?pelement=56718424,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""not_applicable"", ""volume"": ""medium"", ""subtype"": [""shoulder""], ""material"": ""leather"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""neutral"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Casual"", ""Silver"", ""Suede""]",['vison'],"['spring', 'summer', 'autumn', 'winter']","['bags', 'casual', 'silver', 'suede']",bags,"Ürün: Süet deri bucket çanta. Açıklama: Stüktürel omuz çantası. Mıknatıslı kapaklı kapama. İçte fermuarlı cep ve kart bölmeleri.. Marka: Massimo Dutti. Renkler: vison. Etiketler: bags, casual, silver, suede."
537,Geniş paça dökümlü pantolon,Kısa paça bol pantolon. Kemer köprülü ve fermuar kapamalı yüksek bel. Yan cepler.,4750.0,10,6,2026-03-24 19:57:39.263,2026-04-01 23:24:52.573829,Massimo Dutti,"[""Black""]",female,"[""spring"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/genis-paca-dokumlu-pantolon-l05007307?pelement=58591914,"{""fit"": ""wide-leg"", ""style"": [""minimal"", ""casual""], ""length"": ""maxi"", ""volume"": ""high"", ""subtype"": [""jean""], ""material"": ""denim"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 2, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""outerwear"", ""shoes"", ""bag"", ""accessory""]}","[""Pants"", ""Sport"", ""Casual"", ""Wide Leg"", ""Cotton""]",['black'],"['spring', 'autumn', 'winter']","['pants', 'sport', 'casual', 'wide leg', 'cotton']",pants,"Ürün: Geniş paça dökümlü pantolon. Açıklama: Kısa paça bol pantolon. Kemer köprülü ve fermuar kapamalı yüksek bel. Yan cepler.. Marka: Massimo Dutti. Renkler: black. Etiketler: pants, sport, casual, wide leg, cotton."
562,Lastik bel detaylı dökümlü pantolon,"Slim-cut chino pantolon. Orta belli, fermuar ve düğme kapamalı. Dört cepli yapı.",6550.0,10,6,2026-03-24 19:57:44.636,2026-04-01 23:26:47.793575,Massimo Dutti,"[""Green""]",female,"[""spring"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/lastik-bel-detayl%C4%B1-dokumlu-pantolon-l05003797?pelement=57906198,"{""fit"": ""wide-leg"", ""style"": [""minimal"", ""casual""], ""length"": ""maxi"", ""volume"": ""high"", ""subtype"": [""jean""], ""material"": ""denim"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 2, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""outerwear"", ""shoes"", ""bag"", ""accessory""]}","[""Pants"", ""Casual"", ""Straight"", ""Cotton""]",['green'],"['spring', 'autumn', 'winter']","['pants', 'casual', 'straight', 'cotton']",pants,"Ürün: Lastik bel detaylı dökümlü pantolon. Açıklama: Slim-cut chino pantolon. Orta belli, fermuar ve düğme kapamalı. Dört cepli yapı.. Marka: Massimo Dutti. Renkler: green. Etiketler: pants, casual, straight, cotton."
354,Keten karışımlı dik yaka trençkot,"Rahat silüet, oversize topcoat. Düşük omuzlu ve iki düğmeli kapama.",12950.0,10,1,2026-03-24 18:30:07.104,2026-04-01 23:12:00.135304,Massimo Dutti,"[""Gray""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/keten-kar%C4%B1s%C4%B1ml%C4%B1-dik-yaka-trenckot-l06088518?pelement=58966288,"{""fit"": ""relaxed"", ""style"": [""smart-casual"", ""office""], ""length"": ""midi"", ""volume"": ""medium"", ""subtype"": [""jacket""], ""material"": ""cotton"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""neutral"", ""silhouette"": ""straight"", ""product_group"": ""outerwear"", ""layering_level"": ""moderate"", ""formality_level"": 4, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag""]}","[""Outerwear"", ""Jacket"", ""Casual"", ""Office"", ""Short"", ""Linen""]",['gray'],"['spring', 'autumn']","['outerwear', 'jacket', 'casual', 'office', 'short', 'linen']",jacket,"Ürün: Keten karışımlı dik yaka trençkot. Açıklama: Rahat silüet, oversize topcoat. Düşük omuzlu ve iki düğmeli kapama.. Marka: Massimo Dutti. Renkler: gray. Etiketler: outerwear, jacket, casual, office, short, linen."
506,Pensli yüksek bel geniş paça jean,"Klasik beş cep tasarımlı düz paça jean. Orta bel, fermuarlı ve düğmeli kapama.",3950.0,10,7,2026-03-24 19:20:03.131,2026-04-01 23:22:47.443669,Massimo Dutti,"[""Dark Blue""]",female,"[""spring"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/pensli-yuksek-bel-genis-paca-jean-l05063963?pelement=58819707,"{""fit"": ""slim"", ""style"": [""minimal"", ""casual""], ""length"": ""maxi"", ""volume"": ""low"", ""subtype"": [""jean""], ""material"": ""denim"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 2, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""outerwear"", ""shoes"", ""bag"", ""accessory""]}","[""Pants"", ""Denim"", ""Casual"", ""School"", ""Oversize""]",['dark blue'],"['spring', 'autumn', 'winter']","['pants', 'denim', 'casual', 'school', 'oversize']",denim,"Ürün: Pensli yüksek bel geniş paça jean. Açıklama: Klasik beş cep tasarımlı düz paça jean. Orta bel, fermuarlı ve düğmeli kapama.. Marka: Massimo Dutti. Renkler: dark blue. Etiketler: pants, denim, casual, school, oversize."
651,Orta boy MD ICON napa deri tote çanta,Yumuşak deriden büzgülü kova çanta. Kısa saplı ve uzun ayarlanabilir askılı tasarım.,13950.0,10,10,2026-03-25 07:52:16.31,2026-04-01 23:40:28.787281,Massimo Dutti,"[""Russet Brown"", ""Brown""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/orta-boy-md-icon-napa-deri-tote-canta-l06983602?pelement=57715052,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""evening""], ""length"": ""not_applicable"", ""volume"": ""low"", ""subtype"": [""mini-bag""], ""material"": ""leather"", ""occasion"": [""daily"", ""evening""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Casual"", ""Office"", ""Leather""]","['russet brown', 'brown']","['spring', 'summer', 'autumn', 'winter']","['bags', 'casual', 'office', 'leather']",bags,"Ürün: Orta boy MD ICON napa deri tote çanta. Açıklama: Yumuşak deriden büzgülü kova çanta. Kısa saplı ve uzun ayarlanabilir askılı tasarım.. Marka: Massimo Dutti. Renkler: russet brown, brown. Etiketler: bags, casual, office, leather."
653,Metal saplı city çanta,Kutu şeklinde city çanta. Kabartmalı gövde. Metal detaylı çift el sapı. Çıkarılabilir çapraz zincir askı. Fermuarlı iç cep. Çekme tırnaklı metal fermuar kapama.,22950.0,10,10,2026-03-25 07:52:17.142,2026-04-01 23:42:13.078208,Massimo Dutti,"[""Black"", ""Gold""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/yarma-deri-kal%C4%B1n-suet-maksi-md-icon-tote-canta-l06982603?pelement=57715042,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""office""], ""length"": ""not_applicable"", ""volume"": ""low"", ""subtype"": [""handbag""], ""material"": ""leather"", ""occasion"": [""daily"", ""office"", ""evening""], ""color_tone"": ""dark"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Formal"", ""Chic"", ""Gold"", ""Leather""]","['black', 'gold']","['spring', 'summer', 'autumn', 'winter']","['bags', 'formal', 'chic', 'gold', 'leather']",bags,"Ürün: Metal saplı city çanta. Açıklama: Kutu şeklinde city çanta. Kabartmalı gövde. Metal detaylı çift el sapı. Çıkarılabilir çapraz zincir askı. Fermuarlı iç cep. Çekme tırnaklı metal fermuar kapama.. Marka: Massimo Dutti. Renkler: black, gold. Etiketler: bags, formal, chic, gold, leather."
654,Büyük dokulu deri MD ICON çanta,"Taneli dokulu crossbody çanta. Fermuarlı kapama, ayarlanabilir ve çıkarılabilir askılı.",29950.0,10,10,2026-03-25 07:52:17.523,2026-04-01 23:42:13.078208,Massimo Dutti,"[""Brown""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/buyuk-dokulu-deri-md-icon-canta-l06920609?pelement=57715005,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""not_applicable"", ""volume"": ""medium"", ""subtype"": [""shoulder""], ""material"": ""leather"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""neutral"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Casual"", ""Textured"", ""Leather""]",['brown'],"['spring', 'summer', 'autumn', 'winter']","['bags', 'casual', 'textured', 'leather']",bags,"Ürün: Büyük dokulu deri MD ICON çanta. Açıklama: Taneli dokulu crossbody çanta. Fermuarlı kapama, ayarlanabilir ve çıkarılabilir askılı.. Marka: Massimo Dutti. Renkler: brown. Etiketler: bags, casual, textured, leather."
347,Kısa napa deri ceket,"Hafif dolgulu jile ceket. Dik yaka, fermuar kapama. Yanlarda biyeli cepler.",25950.0,10,1,2026-03-24 18:30:05.932,2026-04-01 23:10:15.213154,Massimo Dutti,"[""Black""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/k%C4%B1sa-napa-deri-ceket-l04745595?pelement=57058293,"{""fit"": ""relaxed"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""midi"", ""volume"": ""medium"", ""subtype"": [""jacket""], ""material"": ""leather"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""outerwear"", ""layering_level"": ""moderate"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag""]}","[""Outerwear"", ""Jacket"", ""Casual"", ""Short"", ""Leather""]",['black'],"['spring', 'autumn']","['outerwear', 'jacket', 'casual', 'short', 'leather']",jacket,"Ürün: Kısa napa deri ceket. Açıklama: Hafif dolgulu jile ceket. Dik yaka, fermuar kapama. Yanlarda biyeli cepler.. Marka: Massimo Dutti. Renkler: black. Etiketler: outerwear, jacket, casual, short, leather."
342,Kemerli suni deri ceket,Yaka detaylı ve manşetli uzun kollu ceket. Önde biyeli cep detaylı. İç astar. Aynı materyalden bağlamalı kemer. Önde fermuar kapamalı.,5750.0,10,1,2026-03-24 18:30:04.748,2026-04-01 23:10:35.254823,Massimo Dutti,"[""Black""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/100-keten-k%C4%B1sa-ceket-l06732678?pelement=57441692,"{""fit"": ""relaxed"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""mini"", ""volume"": ""low"", ""subtype"": [""top""], ""material"": ""linen"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""neutral"", ""silhouette"": ""straight"", ""product_group"": ""upper"", ""layering_level"": ""easy"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""lower"", ""shoes"", ""bag"", ""outerwear""]}","[""Outerwear"", ""Jacket"", ""Casual"", ""Short"", ""Belted"", ""Leather""]",['black'],"['spring', 'autumn']","['outerwear', 'jacket', 'casual', 'short', 'belted', 'leather']",jacket,"Ürün: Kemerli suni deri ceket. Açıklama: Yaka detaylı ve manşetli uzun kollu ceket. Önde biyeli cep detaylı. İç astar. Aynı materyalden bağlamalı kemer. Önde fermuar kapamalı.. Marka: Massimo Dutti. Renkler: black. Etiketler: outerwear, jacket, casual, short, belted, leather."
348,Düğme detaylı volanlı dökümlü pelerin,Yalın çizgiler ve minimalist detaylara sahip çağdaş tasarım. Günlük kullanım için çok yönlü parça.,12950.0,10,1,2026-03-24 18:30:06.089,2026-04-01 23:12:00.135304,Massimo Dutti,"[""Black""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/dugme-detayl%C4%B1-volanl%C4%B1-dokumlu-pelerin-l06011666?pelement=57182908,"{""fit"": ""oversized"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""midi"", ""volume"": ""high"", ""subtype"": [""jacket""], ""material"": ""wool"", ""occasion"": [""daily"", ""office"", ""evening""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""a-line"", ""product_group"": ""outerwear"", ""layering_level"": ""moderate"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag""]}","[""Outerwear"", ""Jacket"", ""Office"", ""Casual"", ""Oversize"", ""Poliester""]",['black'],"['spring', 'autumn']","['outerwear', 'jacket', 'office', 'casual', 'oversize', 'poliester']",jacket,"Ürün: Düğme detaylı volanlı dökümlü pelerin. Açıklama: Yalın çizgiler ve minimalist detaylara sahip çağdaş tasarım. Günlük kullanım için çok yönlü parça.. Marka: Massimo Dutti. Renkler: black. Etiketler: outerwear, jacket, office, casual, oversize, poliester."
